Place,Name,Gender,Time
735,Rohit Mitter,M,3:02:17
736,Alex Atterbury,M,3:02:17
737,Luis Hernandez,M,3:02:22
738,Doug Rheiner,M,3:02:29
739,Benn Thomas,M,3:02:36
740,Jonathan Meythaler Falcones,M,3:02:38
741,Felipe Toribio,M,3:02:39
742,Chelsea Katzenberg,F,3:02:44
743,Jose Davila,M,3:02:47
744,Kenneth McLoughlin,M,3:02:49
745,Kristyn Smith,F,3:02:50
746,Gregory Foster,M,3:02:51
747,Henry Wang,M,3:02:52
748,Steven Crnic,M,3:02:54
749,Lingqiao Tang,F,3:02:55
750,Mary Farner,F,3:02:59
751,Allison Devereux,F,3:03:09
752,Joseph Feng,M,3:03:19
753,Anthony Lennon,M,3:03:20
754,Ryan Foley,M,3:03:21
755,Joshua Wessler,M,3:03:23
756,Mairead Kelly,F,3:03:23
757,Junxiao Yi,M,3:03:26
758,Ignacio Cozatl Camela,M,3:03:26
759,Ryan McCarthy,M,3:03:27
760,Andrei Pustovalov,M,3:03:27
761,Dave Hall,M,3:03:30
762,Kevin Moore,M,3:03:33
763,Jason Rubinstein,M,3:03:33
764,Brian Moore,M,3:03:34
765,Evan Bernett Wood,M,3:03:34
766,Thomas Wigniolle,M,3:03:36
767,Steven Ruhstrat,M,3:03:37
768,Zachary Hoexter,M,3:03:37
769,Melissa Reed,F,3:03:38
770,Kaitlyn DiBello,F,3:03:39
771,Owen Polzello,M,3:03:39
772,Jed Fantastico,M,3:03:40
773,Catherine Klinedinst,F,3:03:42
774,Joe Faile,M,3:03:43
775,Ruy Zavala,M,3:03:43
776,Mark Magyar,M,3:03:43
777,Thomas Llaurado,M,3:03:44
778,Evan Geilich,M,3:03:44
779,Joey Grandelis,M,3:03:45
780,Adam Kornblit,M,3:03:46
781,Kyle Vaughan,M,3:03:48
782,Marisa Cummings,F,3:03:49
783,Raul Garcia Barajas,M,3:03:52
784,Maureen Bookwalter,F,3:03:52
785,Panfilo Gomez Romero,M,3:03:53
786,Stephen Wilson,M,3:03:54
787,Dirk Mueller,M,3:03:54
788,Allen Pangilinan,M,3:03:57
789,Chris Jones,M,3:04:00
790,Victor Penafiel,M,3:04:02
791,Zenin Hamaguchi,M,3:04:03
792,Charlie Daniel,M,3:04:04
793,Oswaldo Alfaro,M,3:04:06
794,Moto Ono,M,3:04:11
795,Leonardo Sanabria,M,3:04:14
796,Rena Gower,F,3:04:15
797,Daniel Humm,M,3:04:15
798,Martin Ganeider,M,3:04:15
799,Emilee Risteen,F,3:04:16
800,Abraham Teunissen,M,3:04:17
801,Eduardo Ariel Yulita,M,3:04:22
802,Hillary Schmitt,F,3:04:22
803,Alec Cummings,M,3:04:23
804,Ryan Moy,M,3:04:26
805,Joseph Lynch,M,3:04:26
806,Roi Trawon,M,3:04:27
807,Jose de Jesus Galvan Hernandez,M,3:04:28
808,Brian Fennessy,M,3:04:35
809,Guillermo Cerda Cordova,M,3:04:37
810,Yuval Grill,M,3:04:39
811,Wenlin (Eric) Liu,M,3:04:39
812,David Hough,M,3:04:39
813,Stephen Hibbs,M,3:04:42
814,Brett Rivers,M,3:04:43
815,Ashley Woods,F,3:04:43
816,Christoffer Johnston,M,3:04:43
817,Derek Bennewies,M,3:04:46
818,Justin White,M,3:04:49
819,Gregory Nation,M,3:04:49
820,Scott Gleeson,M,3:04:49
821,Jaime Valdes,M,3:04:50
822,Peter Gliatto,M,3:04:51
823,Thomas Garcia,M,3:04:54
824,Ben Collier,M,3:04:57
825,Sebastian Quiroga,M,3:04:58
826,Jacob Reynolds,M,3:05:00
827,Tara McWilliams,F,3:05:02
828,Nigel McGregor,M,3:05:04
829,Jian Zhang,M,3:05:08
830,Hill Vaden,M,3:05:08
831,Thomas Hergenhan,M,3:05:11
832,David Salama,M,3:05:12
833,Timothy Keegan,M,3:05:12
834,Alex Weiss-Hills,M,3:05:15
835,Jeffrey Lammers,M,3:05:16
836,Matthew Spelman,M,3:05:16
837,Santiago Concha Jr,M,3:05:18
838,Brittany Lane,F,3:05:20
839,Francesco Rotatori,M,3:05:21
840,Daniel Boley,M,3:05:24
841,Luke Jackson,M,3:05:27
842,Myles Fennon,M,3:05:27
843,Peter Oliver,M,3:05:28
844,Ian Hermon,M,3:05:30
845,Alexander Wu,M,3:05:33
846,Christopher Irwin,M,3:05:34
847,Ricardo Ortega,M,3:05:35
848,Keyu Wu,M,3:05:36
849,Alfonso Egea,M,3:05:37
850,Vincent Nguyen,M,3:05:38
851,Mary Ellen Cook,F,3:05:40
852,Nicole Unger,F,3:05:40
853,Gabriel Ulibarri,M,3:05:41
854,Edwin Caceres,M,3:05:46
855,Karoline Skatteboe,F,3:05:48
856,Patrick Tishion,M,3:05:49
857,Matthew O'Connor,M,3:05:49
858,Shelby Yuan,F,3:05:51
859,Mariia Golota,F,3:05:53
860,Chris McCaffrey,M,3:05:54
861,Charles Lynch,M,3:05:54
862,Oleksii Koval,M,3:05:54
863,Leland Yu,M,3:05:56
864,Kim Vibes,F,3:05:59
865,Timothy Mernar,M,3:06:00
866,Alex Censullo,M,3:06:02
867,Alberto Perez,M,3:06:02
868,James Taylor,M,3:06:03
869,Leszek Teskowski,M,3:06:03
870,Jose Luis Ortega,M,3:06:03
871,Thomas Connors,M,3:06:04
872,Peter Campbell,M,3:06:04
873,Christian Hendry,M,3:06:06
874,Ricardo Grappin,M,3:06:06
875,Ruud Bakker,M,3:06:07
876,Kurt Ronan,M,3:06:07
877,Ramon Pego Perez,M,3:06:08
878,Milai Taguchi,M,3:06:09
879,Thommas de Liefde,M,3:06:09
880,Garrett Kale,M,3:06:09
881,Fred Mahugu,M,3:06:14
882,Douglas Back,M,3:06:14
883,Robert Boyce,M,3:06:17
884,Demir Hadžimuratović,M,3:06:17
885,James Harrison,M,3:06:19
886,Jerry Francois,M,3:06:19
887,Amanda Erickson,F,3:06:22
888,Alicia Borja Alvarez,F,3:06:24
889,Jeremy Kaminer,M,3:06:24
890,Joseph Conery,M,3:06:25
891,Bilal Abou Saad,M,3:06:25
892,Sam Waters,M,3:06:27
893,Najing Chen,F,3:06:29
894,Sten Rognes,M,3:06:30
895,Cormac O Keeffe,M,3:06:31
896,Jack Marzulli,M,3:06:31
897,Gabriela Herra Arroyo,F,3:06:31
898,Vito Schnabel,M,3:06:31
899,Jeremy Mulvey,M,3:06:31
900,David Fitzpatrick,M,3:06:32
901,Sean Seger,M,3:06:33
902,Susie Bousquet,F,3:06:34
903,Steve Somers,M,3:06:36
904,Nicolas Daniel Girotto,M,3:06:37
905,Mark McGinnis,M,3:06:37
906,Mateusz Zezula,M,3:06:38
907,Joe Zappone,M,3:06:41
908,Joyjit Kundu,M,3:06:41
909,Timothy West,M,3:06:43
910,Paul Milazzo,M,3:06:44
911,Felipe Freitas,M,3:06:45
912,Tamas Vastag,M,3:06:45
913,Tian Bu,M,3:06:45
914,Michael Gross,M,3:06:48
915,Rory Cahill,M,3:06:50
916,Emmanuel Giraneza,M,3:06:51
917,Stuart Warden,M,3:06:52
918,Benton Yetman,M,3:06:52
919,Corey Schmitzer,M,3:06:56
920,Richard Garcia,M,3:06:57
921,Pierre Beaufils,M,3:06:57
922,Theo Liebmann,M,3:06:58
923,Joseph Nienaber,M,3:07:04
924,Chad Berner,M,3:07:04
925,Sergey Zelenin,M,3:07:05
926,Mike Choi,M,3:07:07
927,Salvatore Frontierro,M,3:07:07
928,Brian Zbichorski,M,3:07:08
929,Kristina Kucar,F,3:07:08
930,Jason Phillips,M,3:07:09
931,Jackie Delligatti,F,3:07:10
932,Ryan Dowling,M,3:07:10
933,Thomas Cascino,M,3:07:12
934,Clovis Ribeiro,M,3:07:15
935,Insik Choi,M,3:07:17
936,Jed Fenchel,M,3:07:19
937,Sashah Handal,F,3:07:19
938,Daniel Miller,M,3:07:19
939,Nicholas Fiore,M,3:07:20
940,Roman Braun,M,3:07:23
941,Edward Basile,M,3:07:25
942,Julie Hershey Beatty,F,3:07:27
943,Lane Brokaw,M,3:07:30
944,Corentin Gutierrez,M,3:07:31
945,Joseph Daniel,M,3:07:32
946,Matthew Lovejoy,M,3:07:35
947,Juan Fernandez,M,3:07:38
948,Deki Yangzom,F,3:07:39
949,Luiz Roberto Vianna Bruno,M,3:07:40
950,Jawn Angus,M,3:07:40
951,Chris Dan,M,3:07:42
952,Marcin Pogroszewski,M,3:07:43
953,Herbert Plummer,M,3:07:45
954,Frank Russo,M,3:07:46
955,Fabian Vilela,M,3:07:46
956,Kiyoto Tanaka,M,3:07:47
957,Andrew Spangenberg,M,3:07:49
958,Lijia Yang,M,3:07:49
959,Haiyan Su,F,3:07:49
960,Stephen Wo,M,3:07:53
961,Nicolas Bouchardie,M,3:07:54
962,Ido Simyoni,M,3:07:55
963,John Dallao,M,3:07:55
964,Ancizar Guerrero G,M,3:07:58
965,Joshua Chessin-Yudin,M,3:07:59
966,Aaron Rich,M,3:08:00
967,Jack Solano,M,3:08:01
968,Zein Aly,M,3:08:01
969,Will Oliver,M,3:08:03
970,Graeme Birrell,M,3:08:05
971,Cristobal Chuc,M,3:08:06
972,Jaime Barrientos,M,3:08:07
973,Daniel Friedman,M,3:08:08
974,Jenna Papaz,F,3:08:09
975,Leiba Rimler,F,3:08:09
976,Alexis McCoy,F,3:08:09
977,Brandon Brown,M,3:08:09
978,Joshua Carter,M,3:08:10
979,Jared Johnson,M,3:08:11
980,Marc Mundell,M,3:08:12
981,Amol Aher,M,3:08:17
982,Tashawn Richards,M,3:08:18
983,Yi Luo,M,3:08:18
984,Connor Lewis,M,3:08:19
985,Cody Cimbal,M,3:08:20
986,Daniel Barrundia,M,3:08:22
987,Christopher Choi,M,3:08:24
988,Victor Hugo Flores C.,M,3:08:24
989,Tiffany Golden-Stone,F,3:08:26
990,Colin Bodels,M,3:08:26
991,Benny Tam,M,3:08:27
992,Lauren Rios,F,3:08:27
993,Kelly Kilgore,F,3:08:28
994,Ben Chan,M,3:08:29
995,Stephen Losey,M,3:08:31
996,Gene Lee,M,3:08:32
997,Robby Morris,M,3:08:33
998,Thomas Knight,M,3:08:33
999,Luke Carlson,M,3:08:34
1000,Melissa Raven,F,3:08:34
1001,Stephanie Harris,F,3:08:34
1002,Craig Mittler,M,3:08:35
1003,Octavio Pareja,M,3:08:36
1004,Adan Retana,M,3:08:36
1005,Garrett Chan,M,3:08:38
1006,Aaron Ryley,M,3:08:39
1007,Mark Susser,M,3:08:41
1008,Juan Riveros,M,3:08:43
1009,Timothy Macken,M,3:08:43
1010,Scott Avidon,M,3:08:44
1011,Sebastian Tanner,M,3:08:45
1012,Maria Zubizarreta Albani,F,3:08:45
1013,David Troischt,M,3:08:51
1014,Jacob Malpass,M,3:08:51
1015,Margaret Habib,F,3:08:52
1016,Joe Fanelli,M,3:08:53
1017,Jose Manuel pastoril Ojeda,M,3:08:54
1018,Domenica De Gabriel,F,3:08:54
1019,Stefan Wurdel,M,3:08:54
1020,Thomas Connolly,M,3:08:59
1021,Robert Moulton,M,3:08:59
1022,Frank Conrad,M,3:09:00
1023,Stuardo Sinibaldi,M,3:09:00
1024,Paul Rufrano,M,3:09:01
1025,Francesco Presutti,M,3:09:02
1026,Riccardo Bianchi,M,3:09:02
1027,Beth Reed,F,3:09:03
1028,Kyle Lehman,M,3:09:04
1029,Emmanuel Todorov,M,3:09:05
1030,Kellee McEwen,F,3:09:05
1031,Tobias Gotfredsen,M,3:09:08
1032,Brian Saavedra,M,3:09:08
1033,Zackary Harris,X,3:09:09
1034,Peter Kroon,M,3:09:11
1035,Juliana Hughes,F,3:09:12
1036,Matthew Portillo,M,3:09:12
1037,Derek Hanson,M,3:09:15
1038,Benjamin Rapoport,M,3:09:15
1039,Bingfang Liu,M,3:09:17
1040,Adam Devine,M,3:09:17
1041,Christopher Peun,M,3:09:17
1042,Ramon Bertran Monfort,M,3:09:19
1043,Paul Donnelly,M,3:09:19
1044,Michael Mazzara,M,3:09:19
1045,Austin Smith,M,3:09:19
1046,Axel Nunez,M,3:09:19
1047,Michael Hengerer,M,3:09:20
1048,Noah Dwora,M,3:09:21
1049,Robert Powell,M,3:09:24
1050,Matt Tambellini,M,3:09:24
1051,Jon Michael Magnussen,M,3:09:25
1052,Andres Monroy,M,3:09:27
1053,James Grasso,M,3:09:29
1054,Ethan Waite,M,3:09:31
1055,Gary Roberson,M,3:09:32
1056,Katarzyna Wallin,F,3:09:34
1057,Serge Huysmans,M,3:09:34
1058,Sean Reilly,M,3:09:35
1059,Samuel David,M,3:09:35
1060,Marcelo Peirano,M,3:09:38
1061,Seoung Hoon Kang,M,3:09:39
1062,Marius Triukas,M,3:09:40
1063,Bryan Lam,M,3:09:40
1064,Elliot Morse,F,3:09:40
1065,Hasan Iqbal,M,3:09:40
1066,Ariane Hasbrouck,F,3:09:41
1067,Andrew Leibowitz,M,3:09:41
1068,Rick Davison,M,3:09:42
1069,Andrew Gaspard,M,3:09:44
1070,Kyle Davis,M,3:09:44
1071,Yael Natori,F,3:09:46
1072,Yuanfeng Hou,M,3:09:46
1073,Rodrigo Rubio,M,3:09:47
1074,Jacob Scott,M,3:09:47
1075,Terry Beacom,M,3:09:48
1076,Andrew Bernstein,M,3:09:48
1077,Ali Famili,M,3:09:48
1078,Barry O'Brien,M,3:09:49
1079,Andres Lagos,M,3:09:51
1080,Anthony DeMaio,M,3:09:51
1081,Manjunath Srinivasaiah,M,3:09:52
1082,Oliver Schreiner,M,3:09:53
1083,Tyler Jordan,M,3:09:54
1084,Julio Herrera,M,3:09:55
1085,Kenneth Kearns,M,3:09:55
1086,Nicholas Lukenovich,M,3:09:56
1087,Mikhail Tiourine,M,3:09:59
1088,Michal Gumkowski,M,3:09:59
1089,Brian Kistner,M,3:09:59
1090,Gabriel Cesena,M,3:09:59
1091,Adrienne Raphel,F,3:10:00
1092,Jordan Ouida,M,3:10:00
1093,Sheeva Talebian,F,3:10:01
1094,Christopher Vareika,M,3:10:02
1095,Neal Post,M,3:10:03
1096,Jean-Vianney Haure-Mirande,M,3:10:04
1097,Karl Andersen,M,3:10:04
1098,Simone Morabito,M,3:10:04
1099,Pierre-Olivier Asselin,M,3:10:05
1100,Camilo Mesa,M,3:10:06
1101,Charles Vasey,M,3:10:08
1102,Jackie Prevete,F,3:10:09
1103,Pro Sarbadhikari,M,3:10:10
1104,Errol Daniels Jr,M,3:10:13
1105,Guy Volozinsky,M,3:10:14
1106,Ben Lloyd,M,3:10:14
1107,Olivia Barnett,F,3:10:16
1108,Maria Gabriela Orellana,F,3:10:17
1109,Carter Eckerline,M,3:10:20
1110,Stephen Adams,M,3:10:22
1111,Gabriel Baeza,M,3:10:22
1112,Aram Durgerian,M,3:10:26
1113,Tony Frey,M,3:10:27
1114,Audrey Kelly,F,3:10:27
1115,Deirdre Keane,F,3:10:28
1116,Alexander Vieira,M,3:10:28
1117,Luis Eduardo Zurita Arceo,M,3:10:33
1118,Yaniv Keter,M,3:10:34
1119,Emily Sherrard,F,3:10:34
1120,Leila Mantilla,F,3:10:35
1121,Michael Neumann,M,3:10:35
1122,Brian Trembley,M,3:10:38
1123,Stephen Lopez,M,3:10:38
1124,Jimmy Bonneau,M,3:10:40
1125,Sean Baez,M,3:10:40
1126,Luke Nikas,M,3:10:41
1127,Juan Ramirez,M,3:10:42
1128,Jason Teran,M,3:10:43
1129,Hugo Vadillo,M,3:10:44
1130,Luke Flood,M,3:10:49
1131,Nikita Fomin,M,3:10:50
1132,Laura Kirk,F,3:10:50
1133,Jose Guillermo Alvarez Conde,M,3:10:50
1134,Peter Dranoff,M,3:10:52
1135,Anne Marie Haehner,F,3:10:52
1136,Stephen Koshansky,M,3:10:55
1137,Joshua Boggs,M,3:10:55
1138,Carlos Pla,M,3:10:55
1139,Jacob Cooper,M,3:10:55
1140,Fintan Quill,M,3:10:56
1141,Jack Elrad,M,3:10:57
1142,Min Neng Li,M,3:11:00
1143,Caleb Monroe,M,3:11:00
1144,Gefei Xue,M,3:11:01
1145,Joe Tucker,M,3:11:01
1146,Tival Williams,M,3:11:03
1147,Caleb Harris,M,3:11:04
1148,Joshua Dueger,M,3:11:04
1149,Randell Hansen,M,3:11:07
1150,Jeffrey Blazek,M,3:11:08
1151,Aisel Omerbashi,M,3:11:08
1152,James Poch,M,3:11:08
1153,Kyle Crandall,M,3:11:09
1154,Jeffrey Geier,M,3:11:09
1155,Trenton Daniel,M,3:11:09
1156,Christopher Donovan,M,3:11:11
1157,Erik Quarfordt,M,3:11:15
1158,Jean Paul Fontana,M,3:11:15
1159,Yong Chuang Chen,M,3:11:16
1160,Carlos Marca,M,3:11:16
1161,Matthew Simone,M,3:11:17
1162,Jan Vingerhoets,M,3:11:18
1163,Matt Karl,M,3:11:18
1164,Tom Dolan,M,3:11:19
1165,Klaas Abma,M,3:11:24
1166,Rachel Granovsky,F,3:11:27
1167,David Mumert,M,3:11:27
1168,Rosendo Lozano,M,3:11:27
1169,Greg Baade,M,3:11:28
1170,Michael Fallarino,M,3:11:29
1171,Shinichi Oki,M,3:11:30
1172,Stephen Boyd,M,3:11:30
1173,Andrew Plunkett,M,3:11:31
1174,Aura Espinosa Castro,F,3:11:33
1175,Giovanna Fischer,F,3:11:34
1176,Hiromitsu Namba,M,3:11:34
1177,Zach Zarnik,M,3:11:35
1178,Salman Ilyas,M,3:11:37
1179,Erica Silva,F,3:11:38
1180,Robin Larose,M,3:11:38
1181,Willis Chen,M,3:11:40
1182,John Meijer,M,3:11:41
1183,Peng Sun,M,3:11:41
1184,Bastian Schilling,M,3:11:43
1185,Rose Willey,F,3:11:46
1186,Luke Wagner,M,3:11:46
1187,Adam Parker Goldberg,M,3:11:47
1188,Emma Sklarin,F,3:11:49
1189,Arash Noori,M,3:11:50
1190,Charles Morse,M,3:11:53
1191,Eric Floberg,M,3:11:53
1192,Max Greenberg,M,3:11:54
1193,Jason Judd,M,3:11:55
1194,James Ramsay,M,3:11:55
1195,Leslie Lam,M,3:12:01
1196,Kaan Karakaplan,M,3:12:01
1197,Dale Pauly,M,3:12:02
1198,Daniel Murtagh,M,3:12:03
1199,Daniel Gleave,M,3:12:04
1200,Tatum Bell,F,3:12:05
1201,Victor Martinez,M,3:12:06
1202,Daniel Gutowski,M,3:12:06
1203,Jessica Matthews,F,3:12:07
1204,Avni Karakushi,M,3:12:09
1205,Mateo Fischer,M,3:12:10
1206,Shervin Ghaemmaghami,M,3:12:10
1207,Jessica Passwater,F,3:12:16
1208,Matt Arnason,M,3:12:19
1209,Angel Garcia Hodar,M,3:12:20
1210,Peter Winkler,M,3:12:20
1211,Kimiko Ninomiya,F,3:12:20
1212,Alejandro Cumming,M,3:12:22
1213,Joshua Van Hart,M,3:12:23
1214,Mark Harries,M,3:12:25
1215,Randolph Hall,M,3:12:25
1216,Claude Meliarenne,M,3:12:27
1217,Chen Zou,F,3:12:30
1218,Madison Tse,M,3:12:30
1219,Matthew Malone,M,3:12:33
1220,Domenick Moncada,M,3:12:37
1221,Jonathan Pickhardt,M,3:12:37
1222,Aaron Noah,M,3:12:38
1223,Thomas Schmitt,M,3:12:39
1224,Colin Mack,M,3:12:40
1225,Daniel Omokha,M,3:12:42
1226,Josh Candiotti,M,3:12:44
1227,Alexandre Birman,M,3:12:47
1228,Jeffrey He,M,3:12:48
1229,Johann Baniqued,M,3:12:49
1230,Tyler Perry,M,3:12:53
1231,Haris Koljenovic,M,3:12:53
1232,Luciana Haddad,F,3:12:53
1233,William Morlock,M,3:12:53
1234,Austin Meyers,M,3:12:54
1235,Aaron Long,M,3:12:55
1236,Steven Guo,M,3:12:59
1237,Shirley Chen,F,3:13:03
1238,Claire Coughlin,F,3:13:04
1239,Rogelio Munguia,M,3:13:04
1240,William Gilbert,M,3:13:04
1241,Derek Surka,M,3:13:05
1242,Benjamin Lazo,M,3:13:06
1243,Roman Shishalov,M,3:13:10
1244,Steven Garcia,M,3:13:12
1245,Joe Martin,M,3:13:13
1246,Christopher Yost,M,3:13:13
1247,Halle Cupp,F,3:13:15
1248,Eric Spurlino,M,3:13:17
1249,Nicholas Grala,M,3:13:17
1250,Colin Martin,M,3:13:18
1251,Raymond McConville,M,3:13:18
1252,Owen Scrivener,M,3:13:19
1253,Inna Barylchenko,F,3:13:20
1254,Kelly Willis,F,3:13:20
1255,Hardik Patel,M,3:13:21
1256,Robert Wiens,M,3:13:21
1257,Elyshia Hankin,F,3:13:24
1258,Stanley Bazile,M,3:13:24
1259,Hall Charter,M,3:13:25
1260,Jian Gu,M,3:13:26
1261,Kamil Duzynski,M,3:13:27
1262,Phillip Richard,M,3:13:28
1263,David Tanen,M,3:13:31
1264,Michael McHugh,M,3:13:32
1265,Ilan Hausner,M,3:13:34
1266,Michael Schwartz,M,3:13:34
1267,Gordon Brown,M,3:13:35
1268,Nathan Frank,M,3:13:35
1269,Vicent Sobrinho,M,3:13:36
1270,Omar Ruiz,M,3:13:36
1271,Sean Condon,M,3:13:37
1272,Glenne Fucci,F,3:13:37
1273,Derek Bayly,M,3:13:38
1274,John Sweeney,M,3:13:39
1275,Alicia Kelahear,F,3:13:40
1276,Jennifer Schramm Sticca,F,3:13:42
1277,Casey Winkler,M,3:13:42
1278,Jessie Ross Skärvad,F,3:13:45
1279,Ellyn Atkinson,F,3:13:45
1280,Blake Meyers,M,3:13:47
1281,Luis Alberto Hernandez Knapp,M,3:13:48
1282,Nemanja Mikavica,M,3:13:49
1283,William Cox,M,3:13:50
1284,Brainerd Taylor,M,3:13:51
1285,Artur Tyszuk,M,3:13:52
1286,Vicente Piedrahita,M,3:13:52
1287,Lucy Amory,F,3:14:01
1288,Ryan Packer,M,3:14:03
1289,David Finehirsh,M,3:14:05
1290,Luke Tengstrom,M,3:14:06
1291,Michael Cimino,M,3:14:06
1292,Franz Hinojosa,M,3:14:07
1293,Juan Diego Mujica,M,3:14:08
1294,Craig Bonder,M,3:14:08
1295,Kiran Rosenkilde,M,3:14:09
1296,Reid George,M,3:14:09
1297,Austin Surowiec,M,3:14:10
1298,Alexandra Moxley,F,3:14:12
1299,Warren Teichner,M,3:14:12
1300,Thomas Adriaansen,M,3:14:13
1301,Sung-Min Hong,M,3:14:13
1302,Louie De Leon,M,3:14:17
1303,Heather Halberstadt,F,3:14:17
1304,Steve Sze,M,3:14:21
1305,Dario Leoncini,M,3:14:22
1306,Zach Bergen,M,3:14:23
1307,Chris Parkin,M,3:14:23
1308,Rusty Mawn,M,3:14:25
1309,German Angarita,M,3:14:25
1310,Alyssa Taylor,F,3:14:25
1311,Roni Thomas,M,3:14:26
1312,Tripp McCallie,M,3:14:28
1313,Bradley Fenner,M,3:14:29
1314,David Prince,M,3:14:31
1315,Patrick Ryan,M,3:14:31
1316,Becky Turlip,F,3:14:31
1317,Jason Booher,M,3:14:32
1318,Steven Weber,M,3:14:32
1319,Thomas Boardman,M,3:14:33
1320,Eric Jones,M,3:14:35
1321,Ismael Hernandez,M,3:14:35
1322,Masayuki Inouye,M,3:14:35
1323,Richard Hildebrand,M,3:14:35
1324,Roman Bessonov,M,3:14:37
1325,Jarett Poliner,M,3:14:39
1326,John Carroll,M,3:14:42
1327,Alejandro Moreno,M,3:14:43
1328,Pascal Gbekou,M,3:14:43
1329,Ryan Scally,M,3:14:43
1330,Kevin Cree,M,3:14:43
1331,Thomas Harper,M,3:14:44
1332,Jon Dawson,M,3:14:44
1333,Victor Nordenson,M,3:14:45
1334,Evan Fiddle,M,3:14:45
1335,Nathan Venard,M,3:14:46
1336,Mark Schwartz,M,3:14:46
1337,Quentin Maniguet,M,3:14:47
1338,Rodrigo Aramburu,M,3:14:49
1339,Daniel Lemelman,M,3:14:50
1340,Jordan Pekor,M,3:14:51
1341,Carlos Godinez,M,3:14:52
1342,David Stringer,M,3:14:54
1343,Paul Zani,M,3:14:54
1344,Oleksandr Batyn,M,3:14:55
1345,Frank Cirrone,M,3:14:55
1346,Michael Sussman,M,3:14:56
1347,Matias Carvajal,M,3:14:58
1348,Jonathan Byrne,M,3:14:59
1349,Adam Bedor,M,3:15:00
1350,Jerry Ammerman,M,3:15:01
1351,Henry Hampton,M,3:15:01
1352,Brian LoTempio,M,3:15:01
1353,Michael Lowe,M,3:15:03
1354,Irena Kukhta,F,3:15:04
1355,Andrew Bingham,M,3:15:05
1356,Luis Manuel Gonzalez,M,3:15:06
1357,Garrett Hill,M,3:15:10
1358,Weerapon Noothae,M,3:15:10
1359,Bonnie Wilder,F,3:15:11
1360,Gabriel Lefferts,M,3:15:11
1361,Christopher Kincade,M,3:15:12
1362,Zach Arko,M,3:15:13
1363,Michael Dang,M,3:15:13
1364,José Alcalde Ramírez,M,3:15:14
1365,Robert Szych,M,3:15:14
1366,Paul Sullivan,M,3:15:16
1367,Neil Bezdek,M,3:15:16
1368,Amy Parker,F,3:15:16
1369,Michael Shaw,M,3:15:17
1370,Pedro Velasco,M,3:15:21
1371,Scott Henkin,M,3:15:21
1372,Adam Derfler,M,3:15:22
1373,Sam Blattner,M,3:15:23
1374,Guillaume Fonkenell,M,3:15:24
1375,Monica Huson,F,3:15:24
1376,Don Snellings,M,3:15:26
1377,Alan Turner,M,3:15:26
1378,Pere Costa Torrent,M,3:15:28
1379,Ryan Kaelin,M,3:15:29
1380,Jeffrey Larnard,M,3:15:29
1381,Owen Harvey,M,3:15:31
1382,Carlos Gerardo Alvarado Navarro,M,3:15:34
1383,Arnaud Gouachon,M,3:15:34
1384,Juan Uro,M,3:15:36
1385,Andrew Underwood,M,3:15:37
1386,Vel Senthil,M,3:15:41
1387,Seiya Tateoka,M,3:15:43
1388,Emily Tully,F,3:15:43
1389,Kyle Herrig,M,3:15:45
1390,Jeremie Laugier,M,3:15:47
1391,David Scott,M,3:15:48
1392,Marco Lopez,M,3:15:48
1393,Natalie Tanner,F,3:15:49
1394,Jonathan Demera,M,3:15:49
1395,Robert Davis,M,3:15:49
1396,Gary Freilich,M,3:15:50
1397,Fabio Guzman,M,3:15:50
1398,Marissa Jambor,F,3:15:51
1399,Serena Tripodi,F,3:15:51
1400,Shan Cong,M,3:15:51
1401,Hanna Hauschild,F,3:15:56
1402,Anthony DiPaulo,M,3:15:57
1403,Jennifer Nolan,F,3:15:58
1404,Justin Kopa,M,3:15:59
1405,Jonathan Gilmore,M,3:16:00
1406,Alex Capelle,M,3:16:02
1407,James Buckley,M,3:16:02
1408,Alana Pipe,F,3:16:03
1409,Bobby Gallant,M,3:16:03
1410,Martin Quinn,M,3:16:04
1411,Jochum Wiersma,M,3:16:06
1412,Xavier Texidor,M,3:16:08
1413,Nicolas Morales,M,3:16:08
1414,Jason Gelles,M,3:16:09
1415,Dietrich Kohler,M,3:16:09
1416,Daniel Rada,M,3:16:10
1417,Andrei Shevtsov,M,3:16:11
1418,Timothy Moraghan,M,3:16:11
1419,Henry Kim,M,3:16:11
1420,Emilio Rodriguez,M,3:16:12
1421,Christian Hansson,M,3:16:12
1422,Andrew Bauer,M,3:16:13
1423,Tristan Williams,M,3:16:14
1424,Michael Culley,M,3:16:14
1425,Kevin Stone,M,3:16:18
1426,Miguel Oyorzabal,M,3:16:18
1427,Melody Fairchild,F,3:16:18
1428,Javier Vazquez,M,3:16:22
1429,Alexander Kim,M,3:16:24
1430,Kristin Mon,F,3:16:24
1431,Joe Raad,M,3:16:25
1432,Brian Morgan,M,3:16:25
1433,Kevin Walsh,M,3:16:26
1434,Jacqueline De Berry,F,3:16:28
1435,Christopher Schuville,M,3:16:29
1436,Charles Enright,M,3:16:30
1437,Thomas Kennedy,M,3:16:30
1438,Matthew Widmyer,M,3:16:30
1439,Kristina Patsis,F,3:16:30
1440,Jayne Cole,F,3:16:31
1441,Jordan Brensinger,M,3:16:32
1442,Gerardo Villanueva,M,3:16:36
1443,Janet Whittaker,F,3:16:36
1444,Serena Irwin,F,3:16:37
1445,Edgar Amores,M,3:16:38
